id,name,address,status,zip,phone,fax,lat,lon,stars,seoname
517184,Ba Li Yurt,Giva't Yoav,1,1294600,,,32.79585,35.68433,,ba-li-yurt-517184
517297,Dar al Majus,"56, Star Street, Bethlehem",1,,,,31.70459,35.20598,,dar-al-majus-517297
517462,Beautiful Place for Two - Tzimer,Chorazim 212,1,12933,,,32.91231,35.54875,,beautiful-place-for-two-tzimer-517462
517523,Odem Habar,Moshav Odem,1,1247300,,,33.19341,35.74866,0,odem-habar-517523
518327,Guest house Ashdod-beach,Beba Idelson 10,1,190000,,,31.77366,34.63242,,guest-house-ashdod-beach-518327
518570,Nof kinnert,El Al,1,12948,,,32.85751,35.66631,,nof-kinnert-518570
518588,Lev Midbar,Ein Mor 15,1,80600,,,30.60965,34.79716,,lev-midbar-518588
518742,Beatrice Hospitality,Neve Zohar 104/5,1,86910,,,31.1546,35.36511,,beatrice-hospitality-518742
518852,Healing Hands,Merom Golan Street,1,1243600,,,33.13172,35.77678,,healing-hands-518852
518985,Nadin's Studio,Moshav Avnei Eitan,1,12925,,,32.82165,35.76728,,nadins-studio-518985
519205,Paradise Resort,Ha'Perach Begani St. 244,1,12950,,,32.9383,35.63667,,paradise-resort-519205
519343,Casa Blanca,Hairus street 2,1,8804358,,,29.5521,34.93938,,casa-blanca-519343
519528,Sweetzimmer,P.B. 179,1,12396,,,32.86417,35.49639,,sweetzimmer-519528
520016,Bemorad Ha'arbel,במורד הצבר 63,1,1528200,,,32.81301,35.4866,,bemorad-haarbel-520016
520117,Spazuelo,Nofei Prat 42,1,90618,,,31.82309,35.32017,,spazuelo-520117
520158,Casa Rosa,"Derech Harim,Sderot Argaman Corner",1,88000,,,29.55933,34.93202,,casa-rosa-520158
520261,Litov Hotel - A Religious Boutique Hotel,43 Ha-Nevi'im Street,1,9514102,,,31.78398,35.22019,,litov-hotel-a-religious-boutique-hotel-520261
521140,Yamim Suites On The Beach,Shavey Tziyon,1,2280600,,,32.98223,35.08379,,yamim-suites-on-the-beach-521140
521526,Exodus Dive Center and Guest House,64/2 Lotus Street,1,88000,,,29.54678,34.94726,,exodus-dive-center-and-guest-house-521526
522670,Musical Garden Cabins,דליות 35,1,1294800,,,32.85308,35.66441,,musical-garden-cabins-522670
523737,Palm Hostel,Haneviim Street No. 6,1,97203,,,31.78227,35.22923,,palm-hostel-523737
525227,הדר במידבר,נווה צין 73,1,84990,,,30.85397,34.78968,,-525227
525607,Shefer Guesthouse,הברוש 30 אילת 1,1,88000,,,29.55084,34.94015,,shefer-guesthouse-525607
525612,Chill Out Suites,Ha'Perach BeGani 232,1,12950,,,32.93622,35.63972,,chill-out-suites-525612
525739,Mol Hahr,Jerusalem Street 73,1,13224,,,32.96798,35.49385,,mol-hahr-525739
526292,La Cappella Business Boutique Hotel,"Castra Center, Fleiman Street 8",1,3508418,,,32.78762,34.97047,,la-cappella-business-boutique-hotel-526292
526606,Be-Taam Ahava Suites,Matzok oravim 86,1,12422,,,33.13173,35.68291,,be-taam-ahava-suites-526606
526711,Hosh Al Subbar,"Steeh Street, Wadi Hana Saad",1,,,,31.69535,35.22914,,hosh-al-subbar-526711
526963,Luxury Caravan Adria 2017,HaSh’hafim (Seagulls) Beach,1,88000,,,29.54569,34.9723,,luxury-caravan-adria-2017-526963
527898,innova8ion,Attan street 21,1,,,,31.70459,35.2107,3,innova8ion-527898
528544,Coral Villa Boutique,Sitvanit 14,1,88000,,,29.55177,34.93981,,coral-villa-boutique-528544
529130,Cinema Hotel - an Atlas Boutique Hotel,10 Dizengoff Square (Corner 1 Zamenhoff Street),1,64373,,,32.07814,34.77465,,cinema-hotel-an-atlas-boutique-hotel-529130
529415,old city apt,"הל""ה, באר שבע, ישראל",1,84000,,,31.23799,34.79089,,old-city-apt-529415
530084,Odem Mountains Dormitory,1,1,1247300,,,33.19269,35.7485,,odem-mountains-dormitory-530084
530273,The Way Inn - Boutique Hotel,Simtat Yud Zayin 23,1,13231,,,32.96514,35.49505,,the-way-inn-boutique-hotel-530273
530494,Nof Beresheet suites,נאות גולן,1,12940,,,32.7854,35.68742,,nof-beresheet-suites-530494
531073,Lake Mansion,HaPalmach 19,1,142005,,,32.79255,35.54001,,lake-mansion-531073
531519,SOHO Eilat,Hasapan St. 1,1,88000,,,29.57094,34.95851,,soho-eilat-531519
531523,Nofesh Nof Kinneret,Nof Kinneret 69/2,1,12000,,,32.9468,35.52897,,nofesh-nof-kinneret-531523
531901,Success Hostel,"Old city, Al-Garb District, East Al-Khader Mosque",1,,,,32.22028,35.25826,,success-hostel-531901
532778,Palm Guest House,Haneviim St. No. 6,1,97203,,,31.78237,35.22941,,palm-guest-house-532778
532934,Hawarim Desert View,Neve Boker 443,1,84990,,,30.85292,34.77618,,hawarim-desert-view-532934
533250,Above The Spring,Ma'ale Ha'achsania Street  Ein karem,1,95475,,,31.76538,35.16127,,above-the-spring-533250
533976,The Orange Hut,Hachluzin 1,1,44827,,,32.10157,35.25624,,the-orange-hut-533976
534334,Lily & Bloom Boutique Hotel,Lilinblum 48,1,6513455,,,32.06251,34.77291,,lily-bloom-boutique-hotel-534334
534997,Galilea,Moshav Hazon,1,2010500,,,32.90655,35.39606,,galilea-534997
535044,Paradise Rabab Apartment,Ashkelon St. 1,1,3304143,,,32.81455,34.99501,,paradise-rabab-apartment-535044
535296,Moments In Gilboa,340,1,1912000,,,32.54742,35.35858,,moments-in-gilboa-535296
535327,Nof Einsof,Nof Tavor,1,19330,,,32.66566,35.44561,,nof-einsof-535327
535416,Dream Cabin,Simtat HaNevi'im 24,1,15150,,,32.78797,35.51157,,dream-cabin-535416
535439,Habibi Hostel,Palestine St Second Floor,1,,,,31.70611,35.19334,,habibi-hostel-535439
535476,"unique location, sea & carmel view in Haifa",37 Koifmann Street,1,3478033,,,32.77461,35.00137,,unique-location-sea-carmel-view-in-haifa-535476
535538,Luxury 20m yacht,"Magic Palace, Marina Eilat",1,88000,,,29.55391,34.96004,,luxury-20m-yacht-535538
536651,beitshalom hotel,harishonim 28,1,1029200,,,33.28029,35.57917,,beitshalom-hotel-536651
536695,N Bagolan Romantic Suites,"Kela Alon 133, Golan Heights",1,12422,,,33.13237,35.68332,,n-bagolan-romantic-suites-536695
536710,Between The Mountains And The Sea,5 Mekor ha-Khasida Street,1,88000,,,29.56247,34.9365,,between-the-mountains-and-the-sea-536710
536847,The Green House,5 Tarshish Street,1,8906646,,,31.26577,35.22533,,the-green-house-536847
537266,Zimmer Up,"HaGoshrim, 5 5",1,12225,,,33.22378,35.6224,,zimmer-up-537266
537503,Narkis Hotel,1 Hermon Street,1,12438,,,33.26771,35.77391,,narkis-hotel-537503
537996,Arabesque Arts & Residency,"Elharizi 11/270, post box 1115",1,2411002,,,32.92125,35.06911,,arabesque-arts-residency-537996
538195,Diamond of View,Kinor David 347,1,1295000,,,32.93075,35.63661,,diamond-of-view-538195
538537,Desert Call,26 Narkis st.,1,8906266,,,31.26797,35.2227,,desert-call-538537
538791,Betzel Hagilboa,מושב דבורה 45,1,19206,,,32.5533,35.26375,,betzel-hagilboa-538791
538862,Royal Motel,76 Bograshov Street,1,6342916,,,32.07518,34.7731,,royal-motel-538862
539175,Rich's Place,He-Khaluts St 74  Apt. 37,1,91036,,,31.77404,35.18954,,richs-place-539175
539795,Vacation in the old city of Safed,8 HaPalmach St,1,1320482,,,32.96842,35.49418,,vacation-in-the-old-city-of-safed-539795
540075,Bougrashov Beach Dreams,Bograshov 3,1,6380803,,,32.07792,34.76789,,bougrashov-beach-dreams-540075
540354,Carmit's Place,Neve Zohar 107/8 2,1,86910,,,31.15413,35.36502,,carmits-place-540354
540857,"At Gil's and Galit's Place- Hospitality, Health and Spa",Qela' Alon Matsok Orvim,1,1242200,,,33.13003,35.68446,,at-gils-and-galits-place-hospitality-health-and-spa-540857
541160,Mazal shell Zimmer,Yefe nof 52,1,2011500,,,32.93531,35.44939,,mazal-shell-zimmer-541160
541627,Abrahams Herberge,Virgin Mary St.,1,,,,31.71621,35.18364,,abrahams-herberge-541627
541858,Turquoise Apartment with Pool,26 Klil Hahoresh Street,1,8830916,,,29.54097,34.93605,,turquoise-apartment-with-pool-541858
541957,Pania Zen Style Guest House,"Session Aniyam Golan Heights, 12",1,12495,,,32.95861,35.74177,,pania-zen-style-guest-house-541957
542014,Tamar Golan Suites,Kdoshei HaShoa St 81 Herzliya Israel,1,4658448,,,32.17114,34.80143,,tamar-golan-suites-542014
542641,Rosh Pinat Noy,HaThurmus 30,1,12000,,,32.97486,35.53622,,rosh-pinat-noy-542641
543345,Yagorov Chalet,Yavneʼel,1,15225,,,32.71097,35.49371,,yagorov-chalet-543345
544137,Lodge On The Sea,3 hadekel st P.O 49,1,22806,,,32.98414,35.08434,,lodge-on-the-sea-544137
544161,shamayim vaaretz,"Hahoresh St 113, 2011500, Israel",1,2011500,,,32.94091,35.44447,,shamayim-vaaretz-544161
544214,Aviv - Bakfar in Amirim,Mitzpe Menachem 67,1,2011500,,,32.93712,35.45103,,aviv-bakfar-in-amirim-544214
544416,Hassan Guesthouse,Iksal Street 10,1,16141,,,32.70008,35.29825,,hassan-guesthouse-544416
545137,Khan Alwakala Hotel,Alhadadeen market,1,,,,32.22072,35.25846,,khan-alwakala-hotel-545137
545154,Crystal Motel,Faisal Street,1,,,,32.22053,35.26558,,crystal-motel-545154
545172,Mali Country Hospitality,6 Ha-Melekha Street,1,88000,,,29.5665,34.95186,,mali-country-hospitality-545172
545834,Chalet Amorino,Har Arbel Street,1,1293700,,,32.86343,35.49579,,chalet-amorino-545834
546751,Kais private home,Steh Street Waad Hanna Saad,1,,,,31.69693,35.22717,,kais-private-home-546751
547883,Gal Golan Suites,Kinor David Street 208,1,129500,,,32.92956,35.6384,,gal-golan-suites-547883
550280,Lalun Barama,"Qela, Matzok Orvim ",1,12422,,,33.13309,35.68362,,lalun-barama-550280
550825,Ha Meyasdim 36,Ha Meyasdim 36,1,3095203,,,32.57099,34.95414,,ha-meyasdim-36-550825
551012,Sinai Bagolan,Moshav Givat Yoav,1,12946,,,32.80127,35.6814,,sinai-bagolan-551012
551031,Pinat Nofesh,Derech HaTsabar 8,1,12000,,,32.96592,35.53892,,pinat-nofesh-551031
551166,Spat Beach,Ben Gurion St. 59,1,55555,,,32.02425,34.74048,,spat-beach-551166
551325,Pinat Hashaked,David Shuv 55 Street,1,120000,,,32.96674,35.54059,,pinat-hashaked-551325
552223,MAXhotel,HaHavatselet Street 9,1,9422409,,,31.78266,35.22081,,maxhotel-552223
552742,la noach,Hatena 2,1,10292,,,33.2731,35.57954,,la-noach-552742
553770,Segev Cabins,Matzok Oravim 83,1,12422,,,33.12959,35.68378,,segev-cabins-553770
553852,Shwartzimmer,Hatermos 16,1,12000,,,32.97473,35.53583,,shwartzimmer-553852
554274,Leonardo Hotel Jerusalem,9 Saint George Street,1,97200,,,31.78858,35.22769,4,leonardo-hotel-jerusalem-554274
554695,LeSaNel - Guest House,Tsiv'oni 17,1,8906447,,,31.26321,35.22376,,lesanel-guest-house-554695
556113,Resort Hadera Hotel by Jacob Hotels [ex. Ramada Hadera Beach Resort],"St. Menachem Begin Blvd, Hadera",1,38100,,,32.44408,34.88012,4,ramada-resort-hadera-beach-556113
556285,Atzulat Netanel,Har Adir Street,1,13000,,,32.96599,35.51444,,atzulat-netanel-556285
556322,Ahuzat Hof Kinneret Suite,gani menora,1,1420916,,,32.76236,35.55456,,ahuzat-hof-kinneret-suite-556322
556481,Michal's Suites,Meshek 138,1,12420,,,33.11862,35.71807,,michals-suites-556481
556626,Cabins Tammuz,Hahula St. n/n,1,12105,,,33.05793,35.61462,,cabins-tammuz-556626
557019,Yama Wine Spa B&B,21 Ha-Hagana Street,1,3090655,,,32.57519,34.94306,,yama-wine-spa-bb-557019
557103,La maison du bonheur,19 HaHavatselet Street,1,9515801,,,31.7833,35.22159,,la-maison-du-bonheur-557103
557669,Berale,hashakd 1,1,19330,,,32.66503,35.45012,,berale-557669
557868,מקום בצפון הגולן,קיבוץ מרום גולן קיבוץ מרום גולן,1,1243600,,,33.13252,35.77712,,-557868
559247,A different little place,1,1,2010500,,,32.90547,35.39859,,a-different-little-place-559247
559261,Out of the Wilderness,Neve Tzin 53,1,8499000,,,30.85347,34.78895,,out-of-the-wilderness-559261
559308,Gan-Hamlachim,HaHoresh St. 106,1,2011500,,,32.94166,35.44239,,gan-hamlachim-559308
559814,Love & Lemons,Ha-Khula Street,1,1210500,,,33.05714,35.61224,,love-lemons-559814
559851,Ahla Diving Center,HaEla Street 4,1,8804504,,,29.55022,34.94348,,ahla-diving-center-559851
559981,Shukran Natalie,Nativity church,1,,,,31.70378,35.20644,,shukran-natalie-559981
560137,Guesthouse Bugrashov,"Bugrashov 15, Ben Yhuda",1,6334222,,,32.07726,34.76936,,guesthouse-bugrashov-560137
560834,Adar Suites in the Golan,Kela Alon,1,12442,,,33.13166,35.69042,,adar-suites-in-the-golan-560834
560976,Caravan Hotel on Wheels,"Moshav Keshet, Ramat Hagolan",1,12410,,,32.98265,35.80792,,caravan-hotel-on-wheels-560976
561098,Jericho Waleed's Hostel,"Amman street, 15 minutes from the Dead Sea.4 minutes to City Center",1,,,,31.8609,35.47415,,jericho-waleeds-hostel-561098
561359,City Port Hotel,57 Sderot Ben Gurion,1,3566313,,,32.81768,34.98928,,city-port-hotel-561359
561839,Psagot hGalilee,Dishon 57,1,13825,,,33.07924,35.51582,,psagot-hgalilee-561839
562036,Ron's Place,Neve Zohar,1,86910,,,31.15212,35.36406,,rons-place-562036
562037,Siesta,hyarden 46,1,1294800,,,32.84984,35.66547,,siesta-562037
562326,Blueberry Rooms,Eitan Center,1,1290016,,,32.99531,35.68955,,blueberry-rooms-562326
562698,Point of View,Kela Alon Street - Cliffs of Ravens 112,1,12240,,,33.13107,35.68346,,point-of-view-562698
562787,Lenny Caravans,Eilat beach,1,88000,,,29.5459,34.97035,,lenny-caravans-562787
563429,Jasmine Mansion,Ha'Vered 39,1,12000,,,32.96421,35.53649,,jasmine-mansion-563429
563468,Abo hasan house,"battir ,old city  abo hasan house",1,,,,31.72726,35.13909,,abo-hasan-house-563468
563766,Al-Hajal Suites,Ramallah West Bank,1,,,,31.90073,35.20049,,al-hajal-suites-563766
564555,Atzula BaGolan,276 Ha-Perakh Be-Gani,1,1295000,,,32.93697,35.63768,,atzula-bagolan-564555
565081,AubergInn - The House of Eggplants,"31.868137,35.442281",1,1820,,,31.86814,35.44228,,auberginn-the-house-of-eggplants-565081
565618,Beit Ram Sherf,Zavitan,1,1294800,,,32.85255,35.66683,,beit-ram-sherf-565618
565768,Magic Waterfall Caves,Ha'Goren 18 B,1,1522500,,,32.70439,35.51171,,magic-waterfall-caves-565768
565965,Dive Non Stop Cottage,Yehoshaphat 29,1,88000,,,29.55542,34.9399,,dive-non-stop-cottage-565965
566204,Orient Jerusalem by Isrotel Exclusive Collection,3 Emek Refa'im Street,1,9310402,,,31.7668,35.22299,5,orient-jerusalem-by-isrotel-exclusive-collection-566204
566246,Isrotel Mizpe Hayamim Spa Hotel,P.O.B. 27,1,12000,,,32.95785,35.53274,0,isrotel-mizpe-hayamim-spa-hotel-566246
566348,C Suite,Mish'ol Armon 7,1,88100,,,29.5491,34.93878,,c-suite-566348
566507,Volcanes,Gan HaShikmim 287,1,12950,,,32.93534,35.63843,,volcanes-566507
567978,Metula Mansion,Ha-Duvdevan St. 3,1,10292,,,33.28187,35.5764,,metula-mansion-567978
567992,Netanya Motel Pierre,Dizengoff St. 33,1,42270,,,32.32933,34.85357,,netanya-motel-pierre-567992
569214,Akko Gate Hostel,Salah -A Eldin Old City Akko,1,24712,,,32.9222,35.07238,,akko-gate-hostel-569214
569994,Millennium Palestine Ramallah,"Emil Habibi Street, Al Masyoun",1,970,,,31.8957,35.20415,5,millennium-palestine-ramallah-569994
571242,Nesbehadnes,Eretz Ahavati 33 street,1,12950,,,32.92697,35.64206,,nesbehadnes-571242
571543,Vered Ha'Golan,Ani'am,1,12495,,,32.95676,35.74524,,vered-hagolan-571543
571565,Desert Inn,Neve Zohar 101-6 Neve Zohar 101-6,1,86910,,,31.15366,35.36401,,desert-inn-571565
571831,Isra Hotel,sufian street western compound,1,,,,32.22583,35.25505,3,isra-hotel-571831
571914,Myrtle the Turtle Guesthouse,Tet Vav 60,1,13201,,,32.96546,35.4936,,myrtle-the-turtle-guesthouse-571914
572088,Biktotime Lodge,Kela Alon 95,1,1242200,,,33.13095,35.68389,,biktotime-lodge-572088
572094,Spat Rooms,Ha'Amal 10,1,5960501,,,32.00674,34.74494,,spat-rooms-572094
573020,Wollenberg Estate,Nativ Hagdud,1,90676,,,31.98817,35.4477,,wollenberg-estate-573020
573074,Sami Hostel,"Jericho- Jerusalem Street near Intercontinental Hotel,  Jericho, West Bank",1,,,,31.84048,35.44103,,sami-hostel-573074
573385,Meshi Belavan,Ha-Levanon Street,1,1029200,,,33.28391,35.57478,,meshi-belavan-573385
574015,Al Buraq Arabians,Derech st S.O.S. Wadi Al Jamal,1,,,,31.7089,35.21146,,al-buraq-arabians-574015
574118,Luxury Suite by the pool,3 Mish'ol Nurit,1,88000,,,29.54995,34.94094,,luxury-suite-by-the-pool-574118
574228,Ha'Bait Ba'Kfar Guesthouse,Qela' Alon 96,1,12422,,,33.13198,35.69046,,habait-bakfar-guesthouse-574228
574336,Diana's B&B,"10 Hulda HaNeviah Street, Musrara",1,95110,,,31.78258,35.22564,,dianas-bb-574336
574391,Love In The Field,Amikam Shamai St. 28 ( PO 1668 ),1,1200000,,,32.96845,35.54656,,love-in-the-field-574391
574678,White Suites,Majdal Shams,1,12438,,,33.25278,35.77813,,white-suites-574678
574978,Pasifas Zimmer,Matzok Oravim 181,1,405000,,,33.13145,35.6836,,pasifas-zimmer-574978
575257,HaBaronit,HaGefen St 13,1,1029200,,,33.27373,35.58294,,habaronit-575257
575541,Arbel Guest House Shavit Family,Arbel Village Lower Galillee,1,15282,,,32.81346,35.48309,,arbel-guest-house-shavit-family-575541
575930,Hosh Al-Syrian Guesthouse,"Hosh Al Syrian,",1,,,,31.70531,35.20417,,hosh-al-syrian-guesthouse-575930
576787,Zimmer Lakinnert - Near the Beach,Givat Hakalaniot 1,1,11111,,,32.72299,35.56093,,zimmer-lakinnert-near-the-beach-576787
577708,Ahla Plus,6 Dolev Street,1,88000,,,29.54972,34.94481,,ahla-plus-577708
578020,Noach Batavor,Kfar Kish,1,19330,,,32.66727,35.44602,,noach-batavor-578020
578861,Beit Ha'Omanim,Lion Isakov St 1,1,1322473,,,32.96694,35.49355,,beit-haomanim-578861
580595,El Hyam,28 HaYarkon Street,1,6801135,,,32.07114,34.76526,,el-hyam-580595
580791,Golden Park Resort,"Beit Sahour - Bethlehem, Near Sheperds Field",1,,,,31.69739,35.22862,3,golden-park-resort-580791
581400,Gil's Guest Rooms,Neve Zohar 107,1,86910,,,31.15371,35.36431,,gils-guest-rooms-581400
581507,Azulat even Hen,41 David Shuv St.,1,12000,,,32.96817,35.5382,,azulat-even-hen-581507
582377,Space place,11 Yalag Street,1,3318237,,,32.80668,35.00295,,space-place-582377
582382,Herods Boutique Eilat a Premium collection by Fattal Hotels,Derech Hayam 7,1,88103,,,29.54901,34.96753,5,herods-boutique-eilat-a-premium-collection-by-leonardo-hotels-582382
582472,Hostel In Ramallah,"Al-Nozha Street.12 near Ramallah library ""Al-Maktaba""",1,2119,,,31.90219,35.20281,,hostel-in-ramallah-582472
583525,B&B Bait Bagiva,Mishol Nurit,1,76800,,,31.92301,34.77353,,bb-bait-bagiva-583525
583663,Red Sea Yachts,Marina Eilat,1,88000,,,29.55301,34.96025,,red-sea-yachts-583663
583764,Akotika boutique,HA'Hagana 2,1,2431417,,,32.92813,35.06968,,akotika-boutique-583764
583923,Camila Hotel & Boutique,Givaat Hakalaniyot 3,1,15105,,,32.72154,35.56348,,camila-hotel-boutique-583923
584153,Zimmers at the Forest,haoranim,1,20115,,,32.93925,35.45135,,zimmers-at-the-forest-584153
584740,Tur Sinai Organic Farm Resort,Zeev Tur Sinai 1 Emek Haarazim,1,91451,,,31.80444,35.18909,,tur-sinai-organic-farm-resort-584740
585729,בית ביער,HaNassi Boulevard,1,3463509,,,32.81612,34.9796,,-585729
586417,gate away b&b units,el rom,1,1246600,,,33.17821,35.77255,,gate-away-bb-units-586417
586426,new english luxury caravan on the sea,Derech Pa'amei HaShalom 23,1,88000,,,29.54827,34.96432,,new-english-luxury-caravan-on-the-sea-586426
586647,flintstone,2 Mish'ol Egoz,1,8859035,,,29.54774,34.93957,,flintstone-586647
586671,Habibi Hostel Ramallah,Mario Hanna Alma'madani Amira Alya 5/ building 18 - apartment 101,1,,,,31.9084,35.20553,,habibi-hostel-ramallah-586671
587267,My Place in the Colony,Hanadiv 32,1,30900,,,32.57409,34.95554,,my-place-in-the-colony-587267
587438,שאטו עכו Château Akko,Louis HaTshi'i Street,1,111111,,,32.9224,35.06786,,chateau-akko-587438
587731,Barzilay Mansion,Harav Hazan 100/2,1,22832,,,33.07313,35.14486,,barzilay-mansion-587731
588219,Tarnegol Haaravot Guesthouse,6 Haaravot,1,12900,,,32.99007,35.68807,,tarnegol-haaravot-guesthouse-588219
588275,Hotel Club Ramon,Nahal Grufit 5,1,80600,,,30.60854,34.80232,,hotel-club-ramon-588275
588284,The Beautiful Cabins,Ha'afarsek 39,1,12000,,,32.97236,35.54485,,the-beautiful-cabins-588284
588291,Liats Cabins,Ani'am,1,12495,,,32.9563,35.74515,,liats-cabins-588291
588607,Oasis Negev,Mor Street 23,1,8906623,,,31.26396,35.22651,,oasis-negev-588607
588632,Nazareth Hostel Al Nabaa,6137,1,16000,,,32.70425,35.29509,,nazareth-hostel-al-nabaa-588632
588800,Desert's fantasy,Be'er Milka,1,8551700,,,30.97105,34.37234,,deserts-fantasy-588800
589031,White Diamond,Golan Hights Majdal shams,1,12438,,,33.2691,35.77212,5,white-diamond-589031
589104,Rest Hotel,15 Ohel Ya'akov Street,1,14222,,,32.79637,35.53232,3,rest-hotel-589104
589932,Lake Apartments,HaGalil 26,1,14200,,,32.7857,35.54026,,lake-apartments-589932
590390,Lazurite,,1,1242200,,,33.13186,35.6827,,lazurite-590390
590524,The Rothschild Hotel - Tel Aviv's Finest,96 Rothschild Blvd.,1,65224,,,32.0673,34.77805,0,the-rothschild-hotel-tel-avivs-finest-590524
590957,La Pace,275,1,12950,,,32.93762,35.63761,,la-pace-590957
591217,Lev-Ari Accommodation for Travelers,Hlavanon 9,1,10292,,,33.28216,35.57391,,lev-ari-accommodation-for-travelers-591217
591244,Artist Quarter Guesthouse B&B,43 Simtah Yud Zayin,1,93223,,,32.96493,35.49502,,artist-quarter-guesthouse-bb-591244
591426,Arazim Hotel,Harishonim St.,1,10292,,,33.2812,35.57916,,arazim-hotel-591426
592713,Angel Hotel,"Al-Sahel Street, Beit Jala.",1,,,,31.7147,35.19073,4,angel-hotel-592713
593328,Avia Caravan,West 1 Store 6,1,8800000,,,29.49601,34.90823,,avia-caravan-593328
593618,The Templer Inn,16 Derech Beit Lechem,1,93109,,,31.76614,35.22376,,the-templer-inn-593618
594519,Nof Canaan,25 Nahal Ashalim,1,90618,,,31.82445,35.31999,,nof-canaan-594519
594582,Villa Romantica,Aniam,1,12495,,,32.95664,35.73972,,villa-romantica-594582
594632,U Suites – Luxury by the Sea,Derech Ha'arava (North Beach),1,88119,,,29.54772,34.952,5,u-suites-luxury-by-the-sea-594632
594721,The OLive Tree,Zafririm 47,1,9983000,,,31.66094,34.94371,,the-olive-tree-594721
594812,Rozi Guest House,Derech Tzarfat 76,1,3543408,,,32.82142,34.96446,,rozi-guest-house-594812
595039,Williams House,Across the street from Almog Beach,1,12002,,,29.51911,34.92625,,williams-house-595039
596122,Zipi Orhan,בילו 10,1,2460708,,,32.92329,35.09372,,zipi-orhan-596122
596841,צימר יורט,,1,12422,,,33.13023,35.68246,,-596841
597717,Villa Sarah Studios,Meir Meivar 47,1,13000,,,32.97202,35.50646,,villa-sarah-studios-597717
598817,Mul HaChermon,Meshek 54,1,1292100,,,32.83527,35.78141,,mul-hachermon-598817
599131,Lemazkeret,Rothschild 49,1,76804,,,31.85502,34.83959,,lemazkeret-599131
599801,Amirim View,Oranim 98,1,20115,,,32.9375,35.45449,,amirim-view-599801
600431,Levontin 14 Dormitory,14 Lavontin Street,1,33303,,,32.81345,34.99337,,levontin-14-dormitory-600431
600876,Sanabl Bed & Breakfast,Ein-Kinya Golan Heights,1,12432,,,33.24042,35.73194,,sanabl-bed-breakfast-600876
601010,Pine Tree Cabin,68 Bental st.,1,12948,,,32.84807,35.66871,,pine-tree-cabin-601010
601333,Peleg's Dream House,Mitzpe Kineret  34,1,2011500,,,32.93791,35.44909,,pelegs-dream-house-601333
601862,Alrowwad Guest House,Church of Nativity,1,,,,31.71985,35.19734,,alrowwad-guest-house-601862
602116,Helios Home,Hofim,1,12950,,,32.92578,35.64406,,helios-home-602116
602139,Dekel Guesthouse,King Joseph 44,1,52354,,,32.07072,34.82176,,dekel-guesthouse-602139
602370,Tal BaKinneret,מושבת כנרת,1,15105,,,32.7243,35.56259,5,tal-bakinneret-602370
603156,Noam Bmidbar,8 I'rit Street 8,1,8906008,,,31.26423,35.2219,,noam-bmidbar-603156
603788,Miryam's Mansion,Nofech St 88,1,1387500,,,33.016,35.44335,,miryams-mansion-603788
604230,ilanania,"hamakabim 7, 1",1,9917000,,,31.86372,35.17112,,ilanania-604230
606453,Out of Africa Resort,Hofim 44,1,12950,,,32.92683,35.64287,,out-of-africa-resort-606453
608515,Auja Environmental Center Guest House,Municipality Road,1,,,,31.95183,35.4636,,auja-environmental-center-guest-house-608515
608813,Blue&Cream Chalets,haafarsek 36 St.,1,12000,,,32.97235,35.54348,,bluecream-chalets-608813
609486,מול מדבר,,1,8499000,,,30.85565,34.77716,,-609486
610161,Pina BaGalil,36 Chorazim 1,1,1293300,,,32.90636,35.55285,,pina-bagalil-610161
611488,dream suite eilat,2 Mulit Street,1,88574,,,29.55664,34.93656,,dream-suite-eilat-611488
612449,Amigo Hotel On The Beach,41 Kaplan St.,1,22424,,,33.00012,35.08738,,amigo-hotel-on-the-beach-612449
613407,Parod Country Inn,Kibbutz Parod,1,20110,,,32.9334,35.43134,,parod-country-inn-613407
613423,Loui Hotel Gardens,He-khaluts 35-A St,1,33113,,,32.81081,34.99911,,loui-hotel-gardens-613423
613673,Jerusalem Guest House,40 Jaffa Road (check-in at 44 Jaffa Road - Jerusalem),1,94222,,,31.7818,35.22025,,jerusalem-guest-house-613673
613895,Ahuzat Haosher Guest House,Hagalile 62,1,14200,,,32.78372,35.54212,,ahuzat-haosher-guest-house-613895
614365,Retno Hotel,"Al irsal Street , Behind al khaled Hospital",1,1375,,,31.92423,35.20667,3,retno-hotel-614365
614579,Carmika host and vacation,HaGoren St 6,1,1029200,,,33.26166,35.58472,,carmika-host-and-vacation-614579
615001,Vitrage Guest House,St 6083 House 4,1,16040,,,32.70501,35.2981,,vitrage-guest-house-615001
615452,Shepherd Hotel,Jamal Abdel Nasser Street,1,583,,,31.70773,35.19944,4,shepherd-hotel-615452
615998,Shepherd Plaza Hotel,Mountain Road,1,,,,31.71283,35.20028,,shepherd-plaza-hotel-615998
616194,Christmas Hotel,1 Ali Ibn Abi Taleb Street,1,19491,,,31.78009,35.21878,,christmas-hotel-616194
616517,Yifat's Rooms,Neve Zohar 104/2,1,86805,,,31.15434,35.36491,,yifats-rooms-616517
616614,Rich's Place in the Center,42 Ben Yehuda,1,90210,,,31.78075,35.21428,,richs-place-in-the-center-616614
617498,Hen Chalet & Suites in Had Nes,Ginat Egoz 252,1,12950,,,32.93859,35.63794,,hen-chalet-suites-in-had-nes-617498
